anlaegsbet,kommunenav,mean_elev,sd
Enkeltfund,Skanderborg,52.63676132400343,27.935948909095043
Enkeltfund,Skive,15.356659938628017,12.295037613631168
Enkeltfund,Slagelse,15.701782556845048,14.780476260713952
Enkeltfund,Solrød,12.399831073438854,8.791779516419256
Enkeltfund,Sønderborg,19.159620757777247,13.255414530030425
Enkeltfund,Sorø,30.823312853635635,7.632847138969637
Enkeltfund,Stevns,15.810255624291777,9.948644218360855
Enkeltfund,Struer,24.05296839979412,13.819391160142947
Enkeltfund,Svendborg,41.992903987392445,25.50249152285179
Enkeltfund,Syddjurs,19.07130052383662,18.70939134775087
Enkeltfund,Tårnby,2.263024697063858,1.8258572504637653
Enkeltfund,Thisted,22.050449605684122,14.253357888968724
Enkeltfund,Tønder,13.588806522216812,12.345625206946568
Enkeltfund,Vallensbæk,5.639679154442015,2.8681807622794224
Enkeltfund,Varde,16.164209547044866,11.104690417261095
Enkeltfund,Vejen,40.321572555951846,15.087959549796338
Enkeltfund,Vejle,62.14089274117669,31.928279410191017
Enkeltfund,Vesthimmerlands,18.85851304191642,13.346665213826071
Enkeltfund,Viborg,28.845387644673306,17.55531985774389
Enkeltfund,Vordingborg,14.315926002712954,17.486597964950153
Fængsel,København,6.1942077943139715,0
Færgested,Haderslev,8.384851325136946,8.419216723631264
Færgested,Holbæk,0.847663732277405,1.1987775465185024
Færgested,Odder,2.8294794015408766,1.5222585331009604
Færgested,Sønderborg,-0.040479565017908864,0.07011266327930593
Færgested,Vordingborg,0.2152185158106672,0.3043649439332539
Fæstningsanlæg,Esbjerg,16.567967200356257,12.62305588573715
Fæstningsanlæg,Gentofte,29.93305266604779,6.409206079781261
Fæstningsanlæg,Gladsaxe,42.15226246610925,5.534021411688135
Fæstningsanlæg,Greve,17.30012561507264,13.416558137683259
Fæstningsanlæg,Haderslev,43.17379440997689,16.328005589020048
Fæstningsanlæg,København,6.364914522151003,6.26991392424497
Fæstningsanlæg,Thisted,21.540237670872816,24.88104400883015
Fæstningsanlæg,Tønder,30.566024247404876,12.228582590654515
Fæstningsanlæg,Vejle,96.19298697162255,15.630036025793284
Fangstgrube,Norddjurs,12.332193416778978,6.866046852578093
Fangstgrube,Silkeborg,67.36316856819913,3.0009239459706345
Fangstgrube,Skanderborg,79.73112246616176,63.71373344789122
Fangstgrube,Viborg,37.487943124544074,18.72468608814667
Fartøj,Kolding,12.26548864776197,17.38943095334143
Fartøj,Norddjurs,-0.035227488384589334,2.6069612294792885
Fiskebod,Bornholm,3.0217345699131894,5.993342108065422
Fiskebod,Halsnæs,1.5335908842583472,2.168825027649902
Fiskedam,Viborg,46.47325998459746,11.97829980800009
Fiskegård,Faaborg-Midtfyn,0.8203717958492565,0.5834815608346938
Fiskegård,Holbæk,-1.1861747661021205,0.15090173440276713
Fiskegård,Kalundborg,1.5282841811774048,1.7570249422592732
Fiskegård,Langeland,0.39050889854565685,0.08710918562281525
Fiskegård,Randers,2.2313181535485445,1.7504536627830296
Fiskegård,Ringkøbing-Skjern,2.2920467413437184,1.0538894330598279
Fiskegård,Ringsted,28.325402431543516,2.3218646120524693
Fiskegård,Silkeborg,18.43984878793356,0.34514471904142924
Fiskegård,Slagelse,5.459620078573906,2.571603120143141
Fiskegård,Sorø,25.35656192689713,3.8061257379013425
Fiskegård,Vordingborg,0.9356433576073944,0.918608148969429
Fiskeplads,Aarhus,3.2281922439444215,3.2799975067225016
Fiskeplads,Holbæk,23.8815072942461,1.3204123365909235
Fiskeplads,Kalundborg,4.753233550180347,4.865479615864115
Fiskeplads,Kerteminde,1.3327389480306442,2.8440969130444693
Fiskeplads,Lolland,-0.22898849847141162,0.11776866812531886
Fiskeplads,Nordfyns,-1.0245735182090823,0.4241598767694015
Fiskeplads,Sorø,26.313938755751522,3.8638468607093945
Flådebase/-havn,København,0.034782184515423004,0.036891866926108054
Flådebase/-havn,Vordingborg,8.177146749640993,5.683714449308683
Flinthuggeplads,Aabenraa,39.272180853057534,4.429513750611971
Flinthuggeplads,Aarhus,31.59399718743302,24.281964626633116
Flinthuggeplads,Guldborgsund,3.838235425078474,4.55121307279812
Flinthuggeplads,Haderslev,35.72815578674775,3.310730771762252
Flinthuggeplads,Ikast-Brande,87.59930996875141,0
Flinthuggeplads,Kalundborg,2.6260746008109623,4.548494633070744
Flinthuggeplads,Kerteminde,7.990029239306127,11.257986931762728
Flinthuggeplads,Norddjurs,10.899545615196601,0.5065316186303435
Flinthuggeplads,Randers,29.207179578438982,4.840782212698999
Flinthuggeplads,Stevns,7.457766464224041,12.91723042701934
Flinthuggeplads,Syddjurs,3.184355733675093,3.4299224030549977
Flinthuggeplads,Thisted,13.143529204734957,9.381652858591876
Flinthuggeplads,Tønder,24.870583967171903,18.03432430750613
Flinthuggeplads,Vejen,42.99580001989532,3.754967048208751
Flintmine,Randers,28.280526805477738,3.780561109187604
Flintmine,Thisted,16.761312394402047,10.05840318524259
Flyvestation,Aalborg,2.8653232711490104,1.2699074027396775
Flyvestation,Esbjerg,16.677799198500082,3.531677282901546
Flyvestation,Frederikshavn,40.692388136690866,30.76417023278382
Flyvestation,Thisted,20.097319519196496,13.78980695613618
Flyvestation,Vejle,73.49652726843745,1.1848714028467306
Forrådshus,Aabenraa,40.14883425606886,13.616675131244854
Forrådshus,Albertslund,17.051038988532337,1.4651101479038007
Forrådshus,Ballerup,18.6162070735717,3.6919032228634445
Forrådshus,Brøndby,9.65130156394861,0.7889570851841677
Forrådshus,Egedal,26.63699038090454,7.839574961941145
Forrådshus,Haderslev,33.43003845631048,14.000747370295247
Forrådshus,Høje-Taastrup,26.573754354411633,9.900155316299971
Forrådshus,Ishøj,7.749443958991599,0.5905522759110309
Forrådshus,Kolding,42.98813627979057,6.595696708174209
Forrådshus,Næstved,34.6124853057584,0.07778968676172303
Forrådshus,Sønderborg,30.089905899350505,13.473125614375496
Forrådshus,Tønder,46.1248105981364,0.027807525704998483
Forsamlingsplads,Bornholm,86.88086790276142,14.748523075147604
Forsamlingsplads,Guldborgsund,9.599860714964002,5.029873220454074
Forsamlingsplads,Norddjurs,28.5972751400911,5.153095888076505
Forsamlingsplads,Sønderborg,12.51138570996893,16.094314183231536
Forsamlingsplads,Svendborg,38.7252696917298,20.540230605011462
Forsvarsvold,Aabenraa,29.63533790045626,10.644874588109637
Forsvarsvold,Aalborg,7.33404468930185,0
Forsvarsvold,Aarhus,6.633342829105065,9.876930103277507
Forsvarsvold,Billund,40.095930082604596,23.34359531741907
Forsvarsvold,Bornholm,53.36018992993355,28.653166108214542
Forsvarsvold,Favrskov,66.72730520225514,6.262084334106659
Forsvarsvold,Fredericia,26.128240015939948,0.16893164091031046
Forsvarsvold,Gladsaxe,36.444082765984426,17.339151834020303
Forsvarsvold,Guldborgsund,9.986560675370098,7.050540910405014
Forsvarsvold,Haderslev,38.29355200186845,13.246850426632458
Forsvarsvold,Herning,37.88957365126169,7.363175789032266
Forsvarsvold,Ikast-Brande,81.7248095931392,13.943248713020552
Forsvarsvold,København,4.169061694023176,2.945780910153902
Forsvarsvold,Kolding,48.655329965371216,17.031937384062864
Forsvarsvold,Lemvig,15.805985331813515,11.93051290626226
Forsvarsvold,Lolland,5.54550234067117,4.3535287273148695
Forsvarsvold,Nyborg,9.370227626557467,4.064557214839558
Forsvarsvold,Randers,46.06497814256442,10.391172192532796
Forsvarsvold,Ringkøbing-Skjern,17.2055582024481,6.174109107540971
Forsvarsvold,Silkeborg,64.86281863474126,6.869548278252688
Forsvarsvold,Sønderborg,2.486491705548318,3.51643029271464
Forsvarsvold,Struer,36.23890552677527,6.960907750721496
Forsvarsvold,Svendborg,3.3220438014718523,4.698079398838967
Forsvarsvold,Syddjurs,10.473759438925393,12.464121223518536
Forsvarsvold,Tønder,10.997686039176305,6.1817468226746914
Forsvarsvold,Varde,17.82777932931218,11.975907962924177
Forsvarsvold,Vejen,56.22247179610454,14.319245693253201
Forsvarsvold,Vejle,52.93336232812897,48.28702458248934
Forsvarsvold,Vordingborg,16.195665881283965,27.980294023093684
Fyldskifte (uspecificeret),Aabenraa,31.96899795162552,15.906582674428043
Fyldskifte (uspecificeret),Aalborg,20.598229378885755,9.570611908709877
Fyldskifte (uspecificeret),Aarhus,23.52713316433931,20.301650982088415
Fyldskifte (uspecificeret),Assens,25.966110302717006,18.173052019562398
Fyldskifte (uspecificeret),Esbjerg,9.030230776796108,12.648657398029993
Fyldskifte (uspecificeret),Faaborg-Midtfyn,26.353065887760884,6.402458084095059
Fyldskifte (uspecificeret),Favrskov,67.76080901014703,5.566587366785284
Fyldskifte (uspecificeret),Guldborgsund,13.644543682979904,6.206289369836164
Fyldskifte (uspecificeret),Hedensted,56.361802405331936,23.231497286652846
Fyldskifte (uspecificeret),Herning,56.79817452615929,9.552243977891742
Fyldskifte (uspecificeret),Holbæk,33.67603693324345,12.838534795131029
Fyldskifte (uspecificeret),Holstebro,18.88359176818868,4.660935051932106
Fyldskifte (uspecificeret),Horsens,47.41397172728925,23.967056382566316
Fyldskifte (uspecificeret),Ikast-Brande,63.36626462904257,16.08313917339388
Fyldskifte (uspecificeret),Jammerbugt,1.238950420672245,0
Fyldskifte (uspecificeret),Kerteminde,11.192883374332267,2.0470882141180438
Fyldskifte (uspecificeret),København,6.814394293597132,7.075345483123687
Fyldskifte (uspecificeret),Kolding,42.731707308800864,13.7118929002548
Fyldskifte (uspecificeret),Mariagerfjord,22.655137910789527,5.354536259435347
Fyldskifte (uspecificeret),Middelfart,23.719292251884177,11.94287986538421
Fyldskifte (uspecificeret),Næstved,30.549638792245826,22.054069781216977
Fyldskifte (uspecificeret),Norddjurs,26.4047131532731,13.472822977613307
Fyldskifte (uspecificeret),Nyborg,9.746312678886504,5.6201573768954205
Fyldskifte (uspecificeret),Odder,18.062950812341917,2.1561176095222367
Fyldskifte (uspecificeret),Odense,21.39437517142539,14.532399118560813
Fyldskifte (uspecificeret),Odsherred,13.782561134651619,19.640342725643542
Fyldskifte (uspecificeret),Randers,32.016960688294745,19.49479347746086
Fyldskifte (uspecificeret),Ringkøbing-Skjern,13.160418001626967,10.653292141212315
Fyldskifte (uspecificeret),Ringsted,40.23083257443083,3.067076317334777
Fyldskifte (uspecificeret),Roskilde,30.2015506049697,12.844415919849107
Fyldskifte (uspecificeret),Silkeborg,78.76764754624051,22.04938965920568
Fyldskifte (uspecificeret),Skanderborg,86.50458937733757,1.6562552179619627
Fyldskifte (uspecificeret),Skive,16.912307328992792,14.017506825894806
Fyldskifte (uspecificeret),Slagelse,26.927697829574015,20.493633663943704
Fyldskifte (uspecificeret),Sønderborg,22.49229791259367,20.568834605836823
Fyldskifte (uspecificeret),Sorø,40.01313451572316,4.641757495040816
Fyldskifte (uspecificeret),Stevns,19.097845488564356,5.188474915078227
Fyldskifte (uspecificeret),Struer,24.680273843758812,1.666472405545425
Fyldskifte (uspecificeret),Svendborg,12.853661798795667,13.809212240438573
Fyldskifte (uspecificeret),Syddjurs,34.45857523416384,26.78178337231264
Fyldskifte (uspecificeret),Thisted,32.56327149005835,16.3770595553586
Fyldskifte (uspecificeret),Tønder,20.446522811958058,26.926704159221373
Fyldskifte (uspecificeret),Varde,14.230211950507524,8.892078083920985
Fyldskifte (uspecificeret),Vejen,53.082221206574445,15.262435809432027
Fyldskifte (uspecificeret),Vejle,89.11303182145402,21.10014548612795
Fyldskifte (uspecificeret),Vesthimmerlands,31.56802330400786,9.413288200152785
Fyldskifte (uspecificeret),Viborg,35.70169105479288,13.707270580335008
Gangareal,Aarhus,7.2320156712287345,7.425989868353316
Gård,Aabenraa,35.61587212622803,11.167411943116726
Gård,Aalborg,10.98251623774308,3.859618833836702
Gård,Allerød,46.479517126803735,10.133203279481062
Gård,Aarhus,48.59044268996604,21.115349928120082
Gård,Assens,21.330855595624048,13.326241587977032
Gård,Billund,45.3490355158021,18.278028707165713
Gård,Bornholm,50.29929923347183,27.35865932288086
Gård,Brøndby,7.041233804639021,0
Gård,Dragør,4.7012996636653765,0
Gård,Egedal,16.38667248179145,11.074549416800025
Gård,Esbjerg,7.17896350271284,6.119148175372251
Gård,Faaborg-Midtfyn,63.56156250602229,16.147943860117664
Gård,Favrskov,51.1251785415356,17.954990604793903
Gård,Faxe,19.837045157471735,15.951777013237574
Gård,Fredensborg,29.149917549567565,6.707105610959152
Gård,Fredericia,22.805584342572175,4.873558291961811
Gård,Frederikssund,16.471691128111093,7.251703848057678
Gård,Furesø,14.956372997223735,1.5046655062725933
Gård,Gribskov,35.780896646165544,15.162684413144776
Gård,Guldborgsund,8.653249800989284,4.539018017384853
Gård,Haderslev,39.17824415680671,18.084972773249106
Gård,Halsnæs,15.636678864495561,0
Gård,Hedensted,58.689679893035205,17.98871981980795
Gård,Herning,48.993830925511695,4.318429829770565
Gård,Hillerød,29.058279601398137,15.194914951327865
Gård,Hjørring,20.34659508612166,9.124278976064193
Gård,Holbæk,34.19198185924346,6.926692406893919
Gård,Holstebro,16.926058478294827,14.569764232807888
Gård,Horsens,51.463566494342246,16.862022143910632
Gård,Ikast-Brande,54.6872630271987,5.81892462082905
Gård,Ishøj,4.541867575067383,0
Gård,Jammerbugt,8.810472038762919,1.235876245306113
Gård,Kalundborg,13.197052062221196,12.35062906722229
Gård,København,14.894251262323277,12.775686228089805
Gård,Køge,23.4369133241027,9.010681130938437
Gård,Kolding,43.03743779251947,12.673820687636498
Gård,Lejre,63.61783129877394,0.45660341766392365
Gård,Lemvig,10.689195968851255,9.233702796911437
Gård,Lolland,8.070802930034759,5.275281028493843
Gård,Mariagerfjord,31.254550837893703,30.305202678336737
Gård,Middelfart,22.80206438834372,11.130251181434481
Gård,Morsø,9.280520144910598,6.29317144155155
Gård,Næstved,27.239768101485613,18.0235102127502
Gård,Norddjurs,23.58578135758248,16.06874487296383
Gård,Nordfyns,18.918279089551348,14.377443368691642
Gård,Nyborg,24.58443481378458,29.243537557031402
Gård,Odder,33.861345410103986,28.377545843801094
Gård,Odense,20.851192821476612,9.340489951453284
Gård,Odsherred,27.246273985279718,19.864605916516187
Gård,Randers,32.33043071666217,21.51099829763104
Gård,Rebild,52.333677024463434,57.384228223462685
Gård,Ringkøbing-Skjern,11.776724488380369,12.209198402870259
Gård,Ringsted,35.22015273252199,6.925846825856252
Gård,Roskilde,34.51048060953519,6.775966678335173
Gård,Silkeborg,69.72335289108324,17.460714002725954
Gård,Skanderborg,57.658420276204374,21.671087535885892
Gård,Skive,23.657788415304143,13.488449149257567
Gård,Slagelse,13.916449547163836,13.803425300436492
Gård,Sønderborg,31.57506737075548,11.586174218939183
Gård,Sorø,42.78966345280469,6.214345685902943
Gård,Stevns,10.634828661622857,4.642416619398278
Gård,Svendborg,48.6186350274489,24.776510676494308
Gård,Syddjurs,23.98270456092412,2.724062632428872
Gård,Thisted,24.089024454720725,13.259817141379248
Gård,Tønder,12.356036135875524,13.299548662858689
Gård,Varde,24.83207347547879,10.155357560475922
Gård,Vejen,50.379043908603485,13.272622715006229
Gård,Vejle,70.79974609275207,26.45330490819616
Gård,Vesthimmerlands,25.718748491108823,16.243245960785305
Gård,Viborg,32.880008865654126,26.17543467542262
Gård,Vordingborg,19.913586083698405,20.370232719981473
Gårdsplads,Esbjerg,5.065406712314731,1.4223673840685949
Gartneri,Faaborg-Midtfyn,29.197387314052392,28.25917367506302
Gartneri,Næstved,10.055327898982558,2.8267943022140627
Genforeningssten,Aabenraa,36.32050887325915,17.30298718250637
Genforeningssten,Aalborg,17.24547524625154,10.117449413823778
Genforeningssten,Aarhus,52.93752306522107,20.517002491946865
Genforeningssten,Assens,56.037467498377,47.71610617686084
Genforeningssten,Bornholm,51.22067634691364,71.70533306027525
Genforeningssten,Brønderslev,32.477039138488266,24.38623551245585
Genforeningssten,Egedal,25.625134866010725,9.04363135064421
Genforeningssten,Esbjerg,10.099435988077332,11.14346765409728
Genforeningssten,Faaborg-Midtfyn,38.506884026831436,19.29259449551965
Genforeningssten,Favrskov,60.316488317370506,20.679358736237266
Genforeningssten,Faxe,37.40338092737569,19.731958281256123
Genforeningssten,Fredericia,12.053842059141063,7.385702494754095
Genforeningssten,Frederikshavn,25.302809561531163,14.753455601519038
Genforeningssten,Frederikssund,15.543330580775487,10.133798704109799
Genforeningssten,Greve,39.55497993359363,27.104481686241513
Genforeningssten,Gribskov,28.56028789629964,2.60395062494905
Genforeningssten,Guldborgsund,4.225369789422722,4.248048749385988
Genforeningssten,Haderslev,31.072311944198894,15.576756397201176
Genforeningssten,Hedensted,56.145489685659875,11.759179001248222
Genforeningssten,Helsingør,6.44789467730907,6.845157009634276
Genforeningssten,Herning,43.81409905991877,8.27446792134255
Genforeningssten,Hjørring,40.73268539246634,13.601944044687716
Genforeningssten,Høje-Taastrup,33.48345870027352,22.894150133040508
Genforeningssten,Holbæk,28.20837538026982,18.98204286805483
Genforeningssten,Holstebro,14.450006368032737,13.985439343052375
Genforeningssten,Horsens,62.39285607431455,34.16390776212948
Genforeningssten,Jammerbugt,12.67944037212646,10.172407296673423
Genforeningssten,Kalundborg,19.69685568621074,12.860616802163921
Genforeningssten,Kerteminde,15.28386760254818,9.56333171510705
Genforeningssten,København,6.858331758961203,1.718814895245676
Genforeningssten,Køge,19.809798228220753,17.777715036261974
Genforeningssten,Kolding,37.242126739945675,17.459540859009298
Genforeningssten,Langeland,14.312714388731711,3.9778766441335307
Genforeningssten,Lejre,34.559493827561965,11.65971336460897
Genforeningssten,Lolland,8.324394706934287,2.498440016156458
Genforeningssten,Lyngby-Taarbæk,21.972337103439706,2.109084547201813
Genforeningssten,Mariagerfjord,42.39697634172544,27.352796970821565
Genforeningssten,Middelfart,15.999025347536298,11.513076650410923
Genforeningssten,Morsø,20.563800689071087,15.845634607477466
Genforeningssten,Næstved,34.16229864197575,18.616844807893326
Genforeningssten,Norddjurs,18.37227675904893,9.775380165013623
Genforeningssten,Nordfyns,12.937398835845693,11.621519482049354
Genforeningssten,Odder,34.28260176382495,26.981957983993258
Genforeningssten,Odense,25.42016117259381,15.206730325008383
Genforeningssten,Odsherred,38.00117458606594,37.44544499553051
Genforeningssten,Randers,41.554397391999665,15.548536744981277
Genforeningssten,Rebild,49.22002291168077,15.997038243784386
Genforeningssten,Ringkøbing-Skjern,18.561029932367553,16.044541457750256
Genforeningssten,Ringsted,38.28497952257221,10.54102471281455
Genforeningssten,Roskilde,27.374971093964028,14.197531482573817
Genforeningssten,Rudersdal,32.74821938030094,5.4768652228591606
Genforeningssten,Samsø,17.686143507403553,7.509824576461978
Genforeningssten,Silkeborg,71.32991185311784,24.742085006186336
Genforeningssten,Skanderborg,81.46391265663604,47.15130405235619
Genforeningssten,Skive,26.25630844201195,15.714575154559807
Genforeningssten,Slagelse,31.131884982364113,10.873162412050029
Genforeningssten,Sønderborg,25.25218626981833,16.4213324787543
Genforeningssten,Sorø,46.69576572585632,13.01141847328403
Genforeningssten,Stevns,19.676046731911867,17.388258440594047
Genforeningssten,Struer,25.26694052723573,3.2764053436622573
Genforeningssten,Svendborg,50.98928373642241,23.629442243909548
Genforeningssten,Syddjurs,32.87709181922028,20.139478760006085
Genforeningssten,Thisted,15.311879638601733,9.364888077615513
Genforeningssten,Tønder,16.788988958607185,14.107929007210252
Genforeningssten,Varde,16.283824427509572,14.30145152258571
Genforeningssten,Vejen,38.261670238862,10.365973880839894
Genforeningssten,Vejle,62.89371928050257,36.843099626848264
Genforeningssten,Vesthimmerlands,26.740873952463588,17.31820030351909
Genforeningssten,Viborg,39.58070582798294,16.53790332331278
Genforeningssten,Vordingborg,17.779795706411775,16.08881510310768
Glas,Esbjerg,2.1873847263708344,0.07492530762279047
Glas,Frederikshavn,40.32109182797107,12.913288545698572
Glas,Gribskov,54.63274317665066,14.084001859956821
Glas,Mariagerfjord,18.011415766300036,4.592075175407531
Glas,Silkeborg,48.715321276275326,18.943608970648157
Glas,Svendborg,0,0
Gravgenstand,Aabenraa,39.50315095298914,14.384684555024855
Gravgenstand,Aalborg,36.82708895267095,10.952277343564642
Gravgenstand,Ærø,21.184831510280528,19.671590463756136
Gravgenstand,Allerød,43.95193791643769,4.753100928221133
Gravgenstand,Aarhus,55.5304539354962,21.399679785994977
Gravgenstand,Assens,33.922660610619666,23.811999409474055
Gravgenstand,Ballerup,26.66212902859738,16.422305098818864
Gravgenstand,Billund,60.17776832574957,12.023803686092732
Gravgenstand,Bornholm,53.74741160103972,32.78002891476214
Gravgenstand,Brøndby,8.995614802192955,2.96475586747159
Gravgenstand,Brønderslev,34.46902924564888,16.625486904485268
Gravgenstand,Egedal,28.93677833330483,8.411234766206356
Gravgenstand,Esbjerg,18.905217250460705,8.121972792500443
Gravgenstand,Faaborg-Midtfyn,40.702753797548645,19.626270688948114
Gravgenstand,Favrskov,64.01636785459266,19.252940732175947
Gravgenstand,Faxe,22.712877266616463,17.214926926503686
Gravgenstand,Fredensborg,12.247821342924777,4.494317524251731
Gravgenstand,Fredericia,29.696443476678603,9.56863462873455
Gravgenstand,Frederikshavn,54.99293361915449,19.852963905562227
Gravgenstand,Frederikssund,17.239759135143714,10.947789677671956
Gravgenstand,Furesø,38.9374924636102,10.075889166397376
Gravgenstand,Gentofte,8.447057056708447,1.0150313427850999
Gravgenstand,Gladsaxe,37.67885189320378,0.9798272837541472
Gravgenstand,Greve,30.292108740822453,30.568131101363715
Gravgenstand,Gribskov,19.669585134379105,9.744729140962491
Gravgenstand,Guldborgsund,11.58584546236434,8.406801007747408
Gravgenstand,Haderslev,36.44445356254775,15.13965216797063
Gravgenstand,Halsnæs,16.61102944727282,8.034862497320244
Gravgenstand,Hedensted,65.43160853727404,22.1403657900168
Gravgenstand,Helsingør,16.56390310876611,15.66117566434706
Gravgenstand,Herning,49.02057916032954,16.157248982160457
Gravgenstand,Hillerød,21.08117885234555,7.947705260920628
Gravgenstand,Hjørring,38.22145585405016,17.06998678240301
Gravgenstand,Høje-Taastrup,28.970093321150973,7.993174760097195
Gravgenstand,Holbæk,29.240660163294894,15.705538776661118
Gravgenstand,Holstebro,29.519941695340158,13.376968944585524
Gravgenstand,Horsens,72.63501540366893,29.755800275963672
Gravgenstand,Hørsholm,23.6602804508054,16.14975047850541
Gravgenstand,Ikast-Brande,80.71540533130599,20.217885864275726
Gravgenstand,Ishøj,9.257651458626576,8.792245489093375
Gravgenstand,Jammerbugt,26.618576452520003,14.029396358040563
Gravgenstand,Kalundborg,19.96356246580009,14.293865893042241
Gravgenstand,Kerteminde,9.158668477695528,6.1370100330645005
Gravgenstand,København,5.04020156361513,2.8014740938634635
Gravgenstand,Køge,11.909981856023943,10.005848023361294
Gravgenstand,Kolding,37.33549913970779,16.627696541874464
Gravgenstand,Langeland,9.728569573963684,6.352961886643555
Gravgenstand,Lejre,31.99156017193768,20.759747720205457
Gravgenstand,Lemvig,28.073417354211276,12.644005468658362
Gravgenstand,Lolland,7.926393125525864,7.194037954187454
Gravgenstand,Lyngby-Taarbæk,34.50658047145455,3.9885779317641115
Gravgenstand,Mariagerfjord,50.640483664848915,19.03070188608821
Gravgenstand,Middelfart,27.080297890685756,14.849790180274695
Gravgenstand,Morsø,24.69248366511944,13.924847942018836
Gravgenstand,Næstved,20.088181334073017,13.6711269491671
Gravgenstand,Norddjurs,28.051941172625355,12.515956130445735
Gravgenstand,Nordfyns,16.628969054440926,9.184257931993303
Gravgenstand,Nyborg,29.3829416310708,22.545225686104768
Gravgenstand,Odder,35.921293460365746,28.196745550786463
Gravgenstand,Odense,21.151878885491147,11.351174963116604
Gravgenstand,Odsherred,26.256371344640495,20.744661896523542
Gravgenstand,Randers,40.83824619960956,14.353143885977978
Gravgenstand,Rebild,50.97222108450905,17.024920159988525
Gravgenstand,Ringkøbing-Skjern,32.205895776420455,16.160076837937684
Gravgenstand,Ringsted,35.94532031896479,11.251387335600317
Gravgenstand,Roskilde,31.568353560898498,15.24979117422099
Gravgenstand,Rudersdal,42.58509190332221,18.223259230377167
Gravgenstand,Samsø,12.996822608361922,11.124361090787042
Gravgenstand,Silkeborg,67.28824220892857,24.376284347366678
Gravgenstand,Skanderborg,74.00760099118276,33.344973329422125
Gravgenstand,Skive,25.59258522044238,11.83218048415782
Gravgenstand,Slagelse,18.390281383605217,12.7734563845973
Gravgenstand,Solrød,6.422785403024226,5.092588894059883
Gravgenstand,Sønderborg,20.35716359721835,14.275207391357519
Gravgenstand,Sorø,49.72029452762006,4.386926762312365
Gravgenstand,Stevns,17.171651052837046,8.764033236466775
Gravgenstand,Struer,28.224362255830325,11.310295768002263
Gravgenstand,Svendborg,32.26565222526585,19.08376054907808
Gravgenstand,Syddjurs,29.55475414677117,19.075598652972566
Gravgenstand,Thisted,28.487711522464,12.800615033879774
Gravgenstand,Tønder,31.208435774538703,18.015665702320156
Gravgenstand,Varde,26.586110511704625,10.881360644720738
Gravgenstand,Vejen,49.166069090016514,17.930717239079694
Gravgenstand,Vejle,81.98543429375462,16.575246631271717
Gravgenstand,Vesthimmerlands,27.192642762479654,10.357601990426458
Gravgenstand,Viborg,37.29049808218016,16.163972729039774
Gravgenstand,Vordingborg,22.581670103957265,14.99037110640099
Gravkapel,København,5.186616376251399,5.111556826685194
Gravrøse,Aabenraa,51.20544549259661,15.903983285459045
Gravrøse,Aalborg,13.095425023777514,1.7205545097324089
Gravrøse,Aarhus,35.78964492932101,18.573111543766313
Gravrøse,Ballerup,28.142663668095146,6.174870409431937
Gravrøse,Billund,72.4650066611516,9.288603737603154
Gravrøse,Bornholm,65.56172104806245,36.4609715678092
Gravrøse,Egedal,19.33578664561835,9.942451323030147
Gravrøse,Faaborg-Midtfyn,27.518273278058373,24.836210180198695
Gravrøse,Faxe,40.93909480759712,16.29579894424234
Gravrøse,Fredensborg,44.228531438426856,5.784390163114203
Gravrøse,Frederikshavn,68.66878577297952,14.966803591354036
Gravrøse,Frederikssund,26.941832555837237,9.891710828720507
Gravrøse,Gribskov,31.476369142982858,12.565707124773537
Gravrøse,Guldborgsund,7.090964903540488,6.437968060075371
Gravrøse,Haderslev,43.08531058970642,10.506396940237346
Gravrøse,Halsnæs,15.312599623686618,11.4756215688262
Gravrøse,Hedensted,69.41315055020115,7.2282994483322085
Gravrøse,Helsingør,35.283376886376615,7.326567209786967
Gravrøse,Hillerød,55.50826277638481,18.91069700592159
Gravrøse,Holbæk,8.766960359460949,9.921862160633964
Gravrøse,Horsens,75.07332503241425,16.92448679743353
Gravrøse,Ikast-Brande,84.31679735749782,6.5442316700045735
Gravrøse,Kalundborg,26.739781682176602,15.825386996923068
Gravrøse,Køge,20.448586821159644,15.736825096716407
Gravrøse,Langeland,10.630521972252488,10.995760640167871
Gravrøse,Mariagerfjord,57.17492183357673,14.548549064122192
Gravrøse,Næstved,32.38460491984157,15.241841494294729
Gravrøse,Norddjurs,31.103433040055222,11.086468466242913
Gravrøse,Odsherred,21.89927046133637,12.653769584328908
Gravrøse,Randers,52.27575575332582,1.9891679208073862
Gravrøse,Rebild,61.2511816689569,13.651750831720067
Gravrøse,Ringkøbing-Skjern,44.20423758537153,8.317703481311836
Gravrøse,Roskilde,11.065346548661264,12.554237005224454
Gravrøse,Rudersdal,33.21908403631912,17.65102272340005
Gravrøse,Silkeborg,92.32904890823113,15.014825872399054
Gravrøse,Skanderborg,86.38428459460272,45.06487044489901
Gravrøse,Skive,26.668419784736994,14.532179949430956
Gravrøse,Slagelse,39.37731840915516,33.1445998468703
Gravrøse,Solrød,17.761425933349035,0
Gravrøse,Sønderborg,3.6083113264118043,7.856240201627864
Gravrøse,Sorø,44.68424460811932,3.2377846820956258
Gravrøse,Stevns,13.021322022661286,11.536637556978496
Gravrøse,Svendborg,17.688313102796098,15.403722255238264
Gravrøse,Syddjurs,24.19230032885444,15.294900718613547
Gravrøse,Tønder,54.52240897066929,9.486893963435374
